Timestamp,Site - PV Power,Site - Load Power,Site - Grid Power,Site - Battery Power
Wed Nov 25 2020 13:51:00 GMT+1100 (AEDT),1355.6666666666667,1829.6666666666667,474,0
Wed Nov 25 2020 13:52:00 GMT+1100 (AEDT),1125.1666666666667,1883,757.8333333333334,0
Wed Nov 25 2020 13:53:00 GMT+1100 (AEDT),811,1669.8333333333333,858.8333333333334,0
Wed Nov 25 2020 13:54:00 GMT+1100 (AEDT),706.8333333333334,1869.6666666666667,1162.8333333333333,0
Wed Nov 25 2020 13:55:00 GMT+1100 (AEDT),746.3333333333334,1881.5,1135.1666666666667,0
Wed Nov 25 2020 13:56:00 GMT+1100 (AEDT),876,1766.6666666666667,890.6666666666666,0
Wed Nov 25 2020 13:57:00 GMT+1100 (AEDT),1168.8333333333333,1898.3333333333333,729.5,0
Wed Nov 25 2020 13:58:00 GMT+1100 (AEDT),1499,1941.1666666666667,442.1666666666667,0
Wed Nov 25 2020 13:59:00 GMT+1100 (AEDT),1566.6666666666667,2044.3333333333333,477.6666666666667,0
Wed Nov 25 2020 14:00:00 GMT+1100 (AEDT),1716,1833.1666666666667,117.16666666666667,0
Wed Nov 25 2020 14:01:00 GMT+1100 (AEDT),1732.1666666666667,1698.8333333333333,-33.333333333333336,0
Wed Nov 25 2020 14:02:00 GMT+1100 (AEDT),1732,1616.6666666666667,-115.33333333333333,0
Wed Nov 25 2020 14:03:00 GMT+1100 (AEDT),1732,1687,-45,0
Wed Nov 25 2020 14:04:00 GMT+1100 (AEDT),1730.5,1655.8333333333333,-74.66666666666667,0
Wed Nov 25 2020 14:05:00 GMT+1100 (AEDT),1732.6666666666667,1593.8333333333333,-138.83333333333334,0
Wed Nov 25 2020 14:06:00 GMT+1100 (AEDT),1730.5,1579.3333333333333,-151.16666666666666,0
Wed Nov 25 2020 14:07:00 GMT+1100 (AEDT),1732,1592,-140,0
Wed Nov 25 2020 14:08:00 GMT+1100 (AEDT),1625.1666666666667,1576.3333333333333,-48.833333333333336,0
Wed Nov 25 2020 14:09:00 GMT+1100 (AEDT),1615.1666666666667,1612.5,-2.6666666666666665,0
Wed Nov 25 2020 14:10:00 GMT+1100 (AEDT),1574.6666666666667,1588.3333333333333,13.666666666666666,0
Wed Nov 25 2020 14:11:00 GMT+1100 (AEDT),1385.3333333333333,1633.3333333333333,248,0
Wed Nov 25 2020 14:12:00 GMT+1100 (AEDT),1544,1647.5,103.5,0
Wed Nov 25 2020 14:13:00 GMT+1100 (AEDT),1690.1666666666667,1624.8333333333333,-65.33333333333333,0
Wed Nov 25 2020 14:14:00 GMT+1100 (AEDT),1703.5,1571.1666666666667,-132.33333333333334,0
Wed Nov 25 2020 14:15:00 GMT+1100 (AEDT),1442.3333333333333,1565.1666666666667,122.83333333333333,0
Wed Nov 25 2020 14:16:00 GMT+1100 (AEDT),1160.5,1502.5,342,0
Wed Nov 25 2020 14:17:00 GMT+1100 (AEDT),605.6666666666666,1457,851.3333333333334,0
Wed Nov 25 2020 14:18:00 GMT+1100 (AEDT),453.8333333333333,1554.8333333333333,1101,0
Wed Nov 25 2020 14:19:00 GMT+1100 (AEDT),488.8333333333333,1585.1666666666667,1096.3333333333333,0
Wed Nov 25 2020 14:20:00 GMT+1100 (AEDT),592.6666666666666,1592.3333333333333,999.6666666666666,0
Wed Nov 25 2020 14:21:00 GMT+1100 (AEDT),999.1666666666666,1712,712.8333333333334,0
Wed Nov 25 2020 14:22:00 GMT+1100 (AEDT),1412,1727.5,315.5,0
Wed Nov 25 2020 14:23:00 GMT+1100 (AEDT),1530.1666666666667,1657.6666666666667,127.5,0
Wed Nov 25 2020 14:24:00 GMT+1100 (AEDT),1647.5,1602,-45.5,0
Wed Nov 25 2020 14:25:00 GMT+1100 (AEDT),1636.8333333333333,1573.5,-63.333333333333336,0
Wed Nov 25 2020 14:26:00 GMT+1100 (AEDT),1706.1666666666667,1587.5,-118.66666666666667,0
Wed Nov 25 2020 14:27:00 GMT+1100 (AEDT),1710.5,1584.5,-126,0
Wed Nov 25 2020 14:28:00 GMT+1100 (AEDT),1714.1666666666667,1566.5,-147.66666666666666,0
Wed Nov 25 2020 14:29:00 GMT+1100 (AEDT),1712,1634,-78,0
Wed Nov 25 2020 14:30:00 GMT+1100 (AEDT),1712.3333333333333,1691.3333333333333,-21,0
Wed Nov 25 2020 14:31:00 GMT+1100 (AEDT),1609,1912.6666666666667,303.6666666666667,0
Wed Nov 25 2020 14:32:00 GMT+1100 (AEDT),1590.3333333333333,1868.8333333333333,278.5,0
Wed Nov 25 2020 14:33:00 GMT+1100 (AEDT),1682.5,1693.5,11,0
Wed Nov 25 2020 14:34:00 GMT+1100 (AEDT),1686.6666666666667,1832.1666666666667,145.5,0
Wed Nov 25 2020 14:35:00 GMT+1100 (AEDT),1686,1667,-19,0
Wed Nov 25 2020 14:36:00 GMT+1100 (AEDT),1690.1666666666667,2037.1666666666667,347,0
Wed Nov 25 2020 14:37:00 GMT+1100 (AEDT),1693.5,1769,75.5,0
Wed Nov 25 2020 14:38:00 GMT+1100 (AEDT),1690.5,1711.5,21,0
Wed Nov 25 2020 14:39:00 GMT+1100 (AEDT),1546.5,1647.5,101,0
Wed Nov 25 2020 14:40:00 GMT+1100 (AEDT),1728.6666666666667,1594.1666666666667,-134.5,0
Wed Nov 25 2020 14:41:00 GMT+1100 (AEDT),1719.6666666666667,1631.1666666666667,-88.5,0
Wed Nov 25 2020 14:42:00 GMT+1100 (AEDT),1718,1712.5,-5.5,0
Wed Nov 25 2020 14:43:00 GMT+1100 (AEDT),1722.5,1926,203.5,0
Wed Nov 25 2020 14:44:00 GMT+1100 (AEDT),1711,1767,56,0
Wed Nov 25 2020 14:45:00 GMT+1100 (AEDT),1694.1666666666667,1861.6666666666667,167.5,0
Wed Nov 25 2020 14:46:00 GMT+1100 (AEDT),1686.6666666666667,1914.1666666666667,227.5,0
Wed Nov 25 2020 14:47:00 GMT+1100 (AEDT),1687.6666666666667,2304.1666666666665,616.5,0
Wed Nov 25 2020 14:48:00 GMT+1100 (AEDT),1678.5,1992,313.5,0
Wed Nov 25 2020 14:49:00 GMT+1100 (AEDT),1682.6666666666667,1874.6666666666667,192,0
Wed Nov 25 2020 14:50:00 GMT+1100 (AEDT),1684.6666666666667,1915.1666666666667,230.5,0
Wed Nov 25 2020 14:51:00 GMT+1100 (AEDT),1680.8333333333333,2200.3333333333335,519.5,0
Wed Nov 25 2020 14:52:00 GMT+1100 (AEDT),1667.8333333333333,2289.3333333333335,621.5,0
Wed Nov 25 2020 14:53:00 GMT+1100 (AEDT),1641.6666666666667,1902.1666666666667,260.5,0
Wed Nov 25 2020 14:54:00 GMT+1100 (AEDT),1610.5,1857,246.5,0
Wed Nov 25 2020 14:55:00 GMT+1100 (AEDT),1592.5,1986,393.5,0
Wed Nov 25 2020 14:56:00 GMT+1100 (AEDT),1585.5,2130,544.5,0
Wed Nov 25 2020 14:57:00 GMT+1100 (AEDT),1582.1666666666667,1941.1666666666667,359,0
Wed Nov 25 2020 14:58:00 GMT+1100 (AEDT),1583.5,1958,374.5,0
Wed Nov 25 2020 14:59:00 GMT+1100 (AEDT),1586.5,1877.5,291,0
Wed Nov 25 2020 15:00:00 GMT+1100 (AEDT),1587.1666666666667,1860.1666666666667,273,0
Wed Nov 25 2020 15:01:00 GMT+1100 (AEDT),1590.8,1890.2,299.4,0
Wed Nov 25 2020 15:02:00 GMT+1100 (AEDT),1584,2066.1666666666665,482.1666666666667,0
Wed Nov 25 2020 15:03:00 GMT+1100 (AEDT),1527.8333333333333,1921.3333333333333,393.5,0
Wed Nov 25 2020 15:04:00 GMT+1100 (AEDT),1626.5,1774.5,148,0
Wed Nov 25 2020 15:05:00 GMT+1100 (AEDT),1308.8333333333333,1653,344.1666666666667,0
Wed Nov 25 2020 15:06:00 GMT+1100 (AEDT),957.1666666666666,1985.6666666666667,1028.5,0
Wed Nov 25 2020 15:07:00 GMT+1100 (AEDT),1221.5,1756,534.5,0
Wed Nov 25 2020 15:08:00 GMT+1100 (AEDT),1553,1698.5,145.5,0
Wed Nov 25 2020 15:09:00 GMT+1100 (AEDT),1533.8333333333333,1639.3333333333333,105.5,0
Wed Nov 25 2020 15:10:00 GMT+1100 (AEDT),1075.8333333333333,1777.8333333333333,702,0
Wed Nov 25 2020 15:11:00 GMT+1100 (AEDT),717.1666666666666,1726.6666666666667,1009.5,0
Wed Nov 25 2020 15:12:00 GMT+1100 (AEDT),933.5,1796.5,863,0
Wed Nov 25 2020 15:13:00 GMT+1100 (AEDT),1330.8333333333333,1687.3333333333333,356.5,0
Wed Nov 25 2020 15:14:00 GMT+1100 (AEDT),1572.6666666666667,1696.1666666666667,123.5,0
Wed Nov 25 2020 15:15:00 GMT+1100 (AEDT),1319.8333333333333,1691.8333333333333,372,0
Wed Nov 25 2020 15:16:00 GMT+1100 (AEDT),1064,1647,583,0
Wed Nov 25 2020 15:17:00 GMT+1100 (AEDT),1405.3333333333333,1690.8333333333333,285.5,0
Wed Nov 25 2020 15:18:00 GMT+1100 (AEDT),1513.8333333333333,1689.3333333333333,175.5,0
Wed Nov 25 2020 15:19:00 GMT+1100 (AEDT),1624,1640,16,0
Wed Nov 25 2020 15:20:00 GMT+1100 (AEDT),1629.1666666666667,1689.6666666666667,60.5,0
Wed Nov 25 2020 15:21:00 GMT+1100 (AEDT),1626.8333333333333,1655.8333333333333,29,0
Wed Nov 25 2020 15:22:00 GMT+1100 (AEDT),1621.5,1570.5,-51,0
Wed Nov 25 2020 15:23:00 GMT+1100 (AEDT),1613.8333333333333,1537.8333333333333,-76,0
Wed Nov 25 2020 15:24:00 GMT+1100 (AEDT),1613.3333333333333,1599.8333333333333,-13.5,0
Wed Nov 25 2020 15:25:00 GMT+1100 (AEDT),1565.6666666666667,1564.1666666666667,-1.5,0
Wed Nov 25 2020 15:26:00 GMT+1100 (AEDT),1228.5,1508.5,280,0
Wed Nov 25 2020 15:27:00 GMT+1100 (AEDT),856,1411,555,0
Wed Nov 25 2020 15:28:00 GMT+1100 (AEDT),881,1732.5,851.5,0
Wed Nov 25 2020 15:29:00 GMT+1100 (AEDT),1075,1682,607,0
Wed Nov 25 2020 15:30:00 GMT+1100 (AEDT),858,1770.5,912.5,0
Wed Nov 25 2020 15:31:00 GMT+1100 (AEDT),1371.5,1779.5,408,0
Wed Nov 25 2020 15:32:00 GMT+1100 (AEDT),1265.6666666666667,1597.1666666666667,331.5,0
Wed Nov 25 2020 15:33:00 GMT+1100 (AEDT),1302.3333333333333,1663.8333333333333,361.5,0
Wed Nov 25 2020 15:34:00 GMT+1100 (AEDT),996.6666666666666,1644.1666666666667,647.5,0
Wed Nov 25 2020 15:35:00 GMT+1100 (AEDT),518.3333333333334,1618.3333333333333,1100,0
Wed Nov 25 2020 15:36:00 GMT+1100 (AEDT),358.5,1686,1327.5,0
Wed Nov 25 2020 15:37:00 GMT+1100 (AEDT),348.8333333333333,1786.8333333333333,1438,0
Wed Nov 25 2020 15:38:00 GMT+1100 (AEDT),368.1666666666667,1827.6666666666667,1459.5,0
Wed Nov 25 2020 15:39:00 GMT+1100 (AEDT),573.3333333333334,1967.8333333333333,1394.5,0
Wed Nov 25 2020 15:40:00 GMT+1100 (AEDT),997.6666666666666,1728.1666666666667,730.5,0
Wed Nov 25 2020 15:41:00 GMT+1100 (AEDT),759.8333333333334,1528.8333333333333,769,0
Wed Nov 25 2020 15:42:00 GMT+1100 (AEDT),897.3333333333334,1773.3333333333333,876,0
Wed Nov 25 2020 15:43:00 GMT+1100 (AEDT),1284.3333333333333,1621.8333333333333,337.5,0
Wed Nov 25 2020 15:44:00 GMT+1100 (AEDT),1170,1559.5,389.5,0
Wed Nov 25 2020 15:45:00 GMT+1100 (AEDT),1319.8333333333333,1789.3333333333333,469.5,0
Wed Nov 25 2020 15:46:00 GMT+1100 (AEDT),1410.5,1726,315.5,0
Wed Nov 25 2020 15:47:00 GMT+1100 (AEDT),1443,1652.5,209.5,0
Wed Nov 25 2020 15:48:00 GMT+1100 (AEDT),1440,1658.5,218.5,0
Wed Nov 25 2020 15:49:00 GMT+1100 (AEDT),1441.8333333333333,1666.3333333333333,224.5,0
Wed Nov 25 2020 15:50:00 GMT+1100 (AEDT),1442,1724,282,0
Wed Nov 25 2020 15:51:00 GMT+1100 (AEDT),1440.1666666666667,1642.6666666666667,202.5,0
Wed Nov 25 2020 15:52:00 GMT+1100 (AEDT),1436.3333333333333,1751.8333333333333,315.5,0
Wed Nov 25 2020 15:53:00 GMT+1100 (AEDT),1429.6666666666667,1720.1666666666667,290.5,0
Wed Nov 25 2020 15:54:00 GMT+1100 (AEDT),1421.5,1649.5,228,0
Wed Nov 25 2020 15:55:00 GMT+1100 (AEDT),1422.8333333333333,1640.8333333333333,218,0
Wed Nov 25 2020 15:56:00 GMT+1100 (AEDT),1423.3333333333333,1611.3333333333333,188,0
Wed Nov 25 2020 15:57:00 GMT+1100 (AEDT),1408.3333333333333,1679.3333333333333,271,0
Wed Nov 25 2020 15:58:00 GMT+1100 (AEDT),1391.3333333333333,1911.3333333333333,520,0
Wed Nov 25 2020 15:59:00 GMT+1100 (AEDT),1378.8333333333333,1688.5,309.6666666666667,0
Wed Nov 25 2020 16:00:00 GMT+1100 (AEDT),1365.6666666666667,1665.1666666666667,299.5,0
Wed Nov 25 2020 16:01:00 GMT+1100 (AEDT),1342.5,1617.5,275,0
Wed Nov 25 2020 16:02:00 GMT+1100 (AEDT),1325,1759.1666666666667,434.1666666666667,0
Wed Nov 25 2020 16:03:00 GMT+1100 (AEDT),1335.6666666666667,1710.6666666666667,375,0
Wed Nov 25 2020 16:04:00 GMT+1100 (AEDT),1337.3333333333333,1727.1666666666667,389.8333333333333,0
Wed Nov 25 2020 16:05:00 GMT+1100 (AEDT),1330.6666666666667,1681.6666666666667,351,0
Wed Nov 25 2020 16:06:00 GMT+1100 (AEDT),1322.8333333333333,1675.3333333333333,352.5,0
Wed Nov 25 2020 16:07:00 GMT+1100 (AEDT),1309.8333333333333,1668,358.1666666666667,0
Wed Nov 25 2020 16:08:00 GMT+1100 (AEDT),1301.5,1809.3333333333333,507.8333333333333,0
Wed Nov 25 2020 16:09:00 GMT+1100 (AEDT),1295.5,1986.6666666666667,691.1666666666666,0
Wed Nov 25 2020 16:10:00 GMT+1100 (AEDT),1290.1666666666667,1864.8333333333333,574.6666666666666,0
Wed Nov 25 2020 16:11:00 GMT+1100 (AEDT),1274.1666666666667,1668.8333333333333,394.6666666666667,0
Wed Nov 25 2020 16:12:00 GMT+1100 (AEDT),1267,1764.5,497.5,0
Wed Nov 25 2020 16:13:00 GMT+1100 (AEDT),1288.5,1853,564.5,0
Wed Nov 25 2020 16:14:00 GMT+1100 (AEDT),1294.8333333333333,2022.1666666666667,727.3333333333334,0
Wed Nov 25 2020 16:15:00 GMT+1100 (AEDT),1298,1696.3333333333333,398.3333333333333,0
Wed Nov 25 2020 16:16:00 GMT+1100 (AEDT),1294.1666666666667,1672.8333333333333,378.6666666666667,0
Wed Nov 25 2020 16:17:00 GMT+1100 (AEDT),1290.6666666666667,1737.8333333333333,447.1666666666667,0
Wed Nov 25 2020 16:18:00 GMT+1100 (AEDT),1288.3333333333333,1751.5,463.1666666666667,0
Wed Nov 25 2020 16:19:00 GMT+1100 (AEDT),1285,1773.1666666666667,488.1666666666667,0
Wed Nov 25 2020 16:20:00 GMT+1100 (AEDT),1288,1682.3333333333333,394.3333333333333,0
Wed Nov 25 2020 16:21:00 GMT+1100 (AEDT),1285.1666666666667,1711.1666666666667,426,0
Wed Nov 25 2020 16:22:00 GMT+1100 (AEDT),1279.5,1670.8333333333333,391.3333333333333,0
Wed Nov 25 2020 16:23:00 GMT+1100 (AEDT),1269.5,1647.1666666666667,377.6666666666667,0
Wed Nov 25 2020 16:24:00 GMT+1100 (AEDT),1260.1666666666667,1617.6666666666667,357.5,0
Wed Nov 25 2020 16:25:00 GMT+1100 (AEDT),1251,1596.3333333333333,345.3333333333333,0
Wed Nov 25 2020 16:26:00 GMT+1100 (AEDT),1238,1675,437,0
Wed Nov 25 2020 16:27:00 GMT+1100 (AEDT),1221.3333333333333,1738.5,517.1666666666666,0
Wed Nov 25 2020 16:28:00 GMT+1100 (AEDT),1205.8333333333333,1825.1666666666667,619.3333333333334,0
Wed Nov 25 2020 16:29:00 GMT+1100 (AEDT),1201.8333333333333,2133.1666666666665,931.3333333333334,0
Wed Nov 25 2020 16:30:00 GMT+1100 (AEDT),1132.6666666666667,1982.1666666666667,849.5,0
Wed Nov 25 2020 16:31:00 GMT+1100 (AEDT),1019.5,1708,688.5,0
Wed Nov 25 2020 16:32:00 GMT+1100 (AEDT),858.1666666666666,1778.5,920.3333333333334,0
Wed Nov 25 2020 16:33:00 GMT+1100 (AEDT),1140.8333333333333,1944.5,803.6666666666666,0
Wed Nov 25 2020 16:34:00 GMT+1100 (AEDT),1160.3333333333333,1813,652.6666666666666,0
Wed Nov 25 2020 16:35:00 GMT+1100 (AEDT),1160,1829.8333333333333,669.8333333333334,0
Wed Nov 25 2020 16:36:00 GMT+1100 (AEDT),895.6666666666666,1720.3333333333333,824.6666666666666,0
Wed Nov 25 2020 16:37:00 GMT+1100 (AEDT),596.6666666666666,1665.3333333333333,1068.6666666666667,0
Wed Nov 25 2020 16:38:00 GMT+1100 (AEDT),312,1667.6666666666667,1355.6666666666667,0
Wed Nov 25 2020 16:39:00 GMT+1100 (AEDT),284.1666666666667,2005.1666666666667,1721,0
Wed Nov 25 2020 16:40:00 GMT+1100 (AEDT),272.1666666666667,1903.5,1631.3333333333333,0
Wed Nov 25 2020 16:41:00 GMT+1100 (AEDT),264.6666666666667,1943,1678.3333333333333,0
Wed Nov 25 2020 16:42:00 GMT+1100 (AEDT),280.6666666666667,1844.6666666666667,1564,0
Wed Nov 25 2020 16:43:00 GMT+1100 (AEDT),321,1968.3333333333333,1647.3333333333333,0
Wed Nov 25 2020 16:44:00 GMT+1100 (AEDT),469,1913.5,1444.5,0
Wed Nov 25 2020 16:45:00 GMT+1100 (AEDT),874.3333333333334,1866.5,992.1666666666666,0
Wed Nov 25 2020 16:46:00 GMT+1100 (AEDT),1233.6666666666667,1780.1666666666667,546.5,0
Wed Nov 25 2020 16:47:00 GMT+1100 (AEDT),1163,1665,502,0
Wed Nov 25 2020 16:48:00 GMT+1100 (AEDT),1138.3333333333333,1719.8333333333333,581.5,0
Wed Nov 25 2020 16:49:00 GMT+1100 (AEDT),1164.1666666666667,1823.1666666666667,659,0
Wed Nov 25 2020 16:50:00 GMT+1100 (AEDT),1145.6666666666667,1908.1666666666667,762.5,0
Wed Nov 25 2020 16:51:00 GMT+1100 (AEDT),1129,1950.3333333333333,821.3333333333334,0
Wed Nov 25 2020 16:52:00 GMT+1100 (AEDT),945.8333333333334,2049.6666666666665,1103.8333333333333,0
Wed Nov 25 2020 16:53:00 GMT+1100 (AEDT),988.3333333333334,2232.5,1244.1666666666667,0
Wed Nov 25 2020 16:54:00 GMT+1100 (AEDT),1076.6666666666667,1774,697.3333333333334,0
Wed Nov 25 2020 16:55:00 GMT+1100 (AEDT),1066.6666666666667,1744,677.3333333333334,0
Wed Nov 25 2020 16:56:00 GMT+1100 (AEDT),1060.1666666666667,1788.6666666666667,728.5,0
Wed Nov 25 2020 16:57:00 GMT+1100 (AEDT),1042.8333333333333,1769.3333333333333,726.5,0
Wed Nov 25 2020 16:58:00 GMT+1100 (AEDT),1006,1752.5,746.5,0
Wed Nov 25 2020 16:59:00 GMT+1100 (AEDT),925.3333333333334,1665,739.6666666666666,0
Wed Nov 25 2020 17:00:00 GMT+1100 (AEDT),914.8333333333334,1708.5,793.6666666666666,0
Wed Nov 25 2020 17:01:00 GMT+1100 (AEDT),1015.5,1707.5,692,0
Wed Nov 25 2020 17:02:00 GMT+1100 (AEDT),1019,2106.3333333333335,1087.3333333333333,0
Wed Nov 25 2020 17:03:00 GMT+1100 (AEDT),1012,1864.8333333333333,852.8333333333334,0
Wed Nov 25 2020 17:04:00 GMT+1100 (AEDT),1002.3333333333334,1660.6666666666667,658.3333333333334,0
Wed Nov 25 2020 17:05:00 GMT+1100 (AEDT),995.3333333333334,1942,946.6666666666666,0
Wed Nov 25 2020 17:06:00 GMT+1100 (AEDT),989.8333333333334,1868.3333333333333,878.5,0
Wed Nov 25 2020 17:07:00 GMT+1100 (AEDT),983.8333333333334,1690,706.1666666666666,0
Wed Nov 25 2020 17:08:00 GMT+1100 (AEDT),974.5,1756.1666666666667,781.6666666666666,0
Wed Nov 25 2020 17:09:00 GMT+1100 (AEDT),963.6666666666666,1952.1666666666667,988.5,0
Wed Nov 25 2020 17:10:00 GMT+1100 (AEDT),957.1666666666666,1806.5,849.3333333333334,0
Wed Nov 25 2020 17:11:00 GMT+1100 (AEDT),948.6666666666666,1746,797.3333333333334,0
Wed Nov 25 2020 17:12:00 GMT+1100 (AEDT),938.3333333333334,1812,873.6666666666666,0
Wed Nov 25 2020 17:13:00 GMT+1100 (AEDT),932,1805.6666666666667,873.6666666666666,0
Wed Nov 25 2020 17:14:00 GMT+1100 (AEDT),927.5,1795.5,868,0
Wed Nov 25 2020 17:15:00 GMT+1100 (AEDT),924,2010.6666666666667,1086.6666666666667,0
Wed Nov 25 2020 17:16:00 GMT+1100 (AEDT),916.5,1800,883.5,0
Wed Nov 25 2020 17:17:00 GMT+1100 (AEDT),909.3333333333334,1748,838.6666666666666,0
Wed Nov 25 2020 17:18:00 GMT+1100 (AEDT),896.8333333333334,1710.8333333333333,814,0
Wed Nov 25 2020 17:19:00 GMT+1100 (AEDT),888.8333333333334,1690.8333333333333,802,0
Wed Nov 25 2020 17:20:00 GMT+1100 (AEDT),883.8333333333334,1838.8333333333333,955,0
Wed Nov 25 2020 17:21:00 GMT+1100 (AEDT),879.5,1871.5,992,0
Wed Nov 25 2020 17:22:00 GMT+1100 (AEDT),875.3333333333334,1867.8333333333333,992.5,0
Wed Nov 25 2020 17:23:00 GMT+1100 (AEDT),868.6666666666666,1722.1666666666667,853.5,0
Wed Nov 25 2020 17:24:00 GMT+1100 (AEDT),857.3333333333334,1836.3333333333333,979,0
Wed Nov 25 2020 17:25:00 GMT+1100 (AEDT),848.5,1872.5,1024,0
Wed Nov 25 2020 17:26:00 GMT+1100 (AEDT),843.3333333333334,2068.8333333333335,1225.5,0
Wed Nov 25 2020 17:27:00 GMT+1100 (AEDT),835,2175.5,1340.5,0
Wed Nov 25 2020 17:28:00 GMT+1100 (AEDT),824.5,2045.5,1221,0
Wed Nov 25 2020 17:29:00 GMT+1100 (AEDT),810.8333333333334,2044.3333333333333,1233.5,0
Wed Nov 25 2020 17:30:00 GMT+1100 (AEDT),811.8333333333334,1819.3333333333333,1007.5,0
Wed Nov 25 2020 17:31:00 GMT+1100 (AEDT),795.6666666666666,1639.6666666666667,844,0
Wed Nov 25 2020 17:32:00 GMT+1100 (AEDT),785.8333333333334,1520.8333333333333,735,0
Wed Nov 25 2020 17:33:00 GMT+1100 (AEDT),770.3333333333334,1501.3333333333333,731,0
Wed Nov 25 2020 17:34:00 GMT+1100 (AEDT),764,1415,651,0
Wed Nov 25 2020 17:35:00 GMT+1100 (AEDT),754.3333333333334,1615.8333333333333,861.5,0
Wed Nov 25 2020 17:36:00 GMT+1100 (AEDT),744.6666666666666,1841.1666666666667,1096.5,0
Wed Nov 25 2020 17:37:00 GMT+1100 (AEDT),745.5,1395.5,650,0
Wed Nov 25 2020 17:38:00 GMT+1100 (AEDT),740.6666666666666,1537.6666666666667,797,0
Wed Nov 25 2020 17:39:00 GMT+1100 (AEDT),727.3333333333334,1790.8333333333333,1063.5,0
Wed Nov 25 2020 17:40:00 GMT+1100 (AEDT),718.3333333333334,1886.3333333333333,1168,0
Wed Nov 25 2020 17:41:00 GMT+1100 (AEDT),702.5,1889.5,1187,0
Wed Nov 25 2020 17:42:00 GMT+1100 (AEDT),693.5,1769.5,1076,0
Wed Nov 25 2020 17:43:00 GMT+1100 (AEDT),686.5,1762.5,1076,0
Wed Nov 25 2020 17:44:00 GMT+1100 (AEDT),680.8333333333334,1791.8333333333333,1111,0
Wed Nov 25 2020 17:45:00 GMT+1100 (AEDT),624,1986.5,1362.5,0
Wed Nov 25 2020 17:46:00 GMT+1100 (AEDT),354,2172.5,1818.5,0
Wed Nov 25 2020 17:47:00 GMT+1100 (AEDT),541.5,2144.5,1603,0
Wed Nov 25 2020 17:48:00 GMT+1100 (AEDT),660.5,2070.5,1410,0
Wed Nov 25 2020 17:49:00 GMT+1100 (AEDT),662.1666666666666,2322.6666666666665,1660.5,0
Wed Nov 25 2020 17:50:00 GMT+1100 (AEDT),658.1666666666666,2273.1666666666665,1615,0
Wed Nov 25 2020 17:51:00 GMT+1100 (AEDT),651.1666666666666,1953.6666666666667,1302.5,0
Wed Nov 25 2020 17:52:00 GMT+1100 (AEDT),644.6666666666666,2429.6666666666665,1785,0
Wed Nov 25 2020 17:53:00 GMT+1100 (AEDT),637.3333333333334,2525.8333333333335,1888.5,0
Wed Nov 25 2020 17:54:00 GMT+1100 (AEDT),628.1666666666666,2309.5,1681.3333333333333,0
Wed Nov 25 2020 17:55:00 GMT+1100 (AEDT),620.1666666666666,2330.6666666666665,1710.5,0
Wed Nov 25 2020 17:56:00 GMT+1100 (AEDT),611.5,2693.3333333333335,2081.8333333333335,0
Wed Nov 25 2020 17:57:00 GMT+1100 (AEDT),603.5,2234,1630.5,0
Wed Nov 25 2020 17:58:00 GMT+1100 (AEDT),596.5,2175.6666666666665,1579.1666666666667,0
Wed Nov 25 2020 17:59:00 GMT+1100 (AEDT),589.1666666666666,2282.8333333333335,1693.6666666666667,0
Wed Nov 25 2020 18:00:00 GMT+1100 (AEDT),583,2162.3333333333335,1579.3333333333333,0
Wed Nov 25 2020 18:01:00 GMT+1100 (AEDT),577,2311.3333333333335,1734.3333333333333,0
Wed Nov 25 2020 18:02:00 GMT+1100 (AEDT),569.8333333333334,2253.8333333333335,1684,0
Wed Nov 25 2020 18:03:00 GMT+1100 (AEDT),560.5,2382.1666666666665,1821.6666666666667,0
Wed Nov 25 2020 18:04:00 GMT+1100 (AEDT),554.5,2312.5,1758,0
Wed Nov 25 2020 18:05:00 GMT+1100 (AEDT),546.1666666666666,2315.6666666666665,1769.5,0
Wed Nov 25 2020 18:06:00 GMT+1100 (AEDT),537.6666666666666,2150.1666666666665,1612.5,0
Wed Nov 25 2020 18:07:00 GMT+1100 (AEDT),530.1666666666666,2215.3333333333335,1685.1666666666667,0
Wed Nov 25 2020 18:08:00 GMT+1100 (AEDT),520.3333333333334,2007.3333333333333,1487,0
Wed Nov 25 2020 18:09:00 GMT+1100 (AEDT),511.5,2003,1491.5,0
Wed Nov 25 2020 18:10:00 GMT+1100 (AEDT),503.6666666666667,2324.1666666666665,1820.5,0
Wed Nov 25 2020 18:11:00 GMT+1100 (AEDT),492.5,2723,2230.5,0
Wed Nov 25 2020 18:12:00 GMT+1100 (AEDT),484,2195,1711,0
Wed Nov 25 2020 18:13:00 GMT+1100 (AEDT),477.5,2642.5,2165,0
Wed Nov 25 2020 18:14:00 GMT+1100 (AEDT),469.8333333333333,2592.1666666666665,2122.3333333333335,0
Wed Nov 25 2020 18:15:00 GMT+1100 (AEDT),464.8333333333333,2258.5,1793.6666666666667,0
Wed Nov 25 2020 18:16:00 GMT+1100 (AEDT),456.5,2544.6666666666665,2088.1666666666665,0
Wed Nov 25 2020 18:17:00 GMT+1100 (AEDT),450.8333333333333,2628,2177.1666666666665,0
Wed Nov 25 2020 18:18:00 GMT+1100 (AEDT),445.5,2468.8333333333335,2023.3333333333333,0
Wed Nov 25 2020 18:19:00 GMT+1100 (AEDT),438.3333333333333,2464,2025.6666666666667,0
